"RT @Vivekharibol: #MissionShakti
देश के वैज्ञानिकों ने अंतरिक्ष में 300 किमी दूर LEO (Low Earth Orbit) में एक लाइव सैटेलाइट को एंटी सैटेलाइ…"
RT @KrishKamath0210: Lets not make space a mess! - says the government who is creating a Space Force...Irony died a slow death!! #MissionSh…
"RT @SanjayTandonBJP: Massive space leap for India!

I congratulate our scientists at @isro &amp; @DRDO_India for successfully accomplishing #Mi…"
RT @Sunariwal_MLA: #PMAddressToNation भारत ने anti satellite missile i.e. A-SAT missile का सफल परीक्षण कर लिया है। अब अंतरिक्ष में दुश्मन…
RT @aftabmrz007: #NorthEast4Modi Do you know why PM @narendramodi took bold risk of approving A-SAT #MissionShakti . Watch this video till…
"RT @BJP4Maha: #ModiHaiToMumkinHai 
#MissionShakti https://t.co/wzLPowRZwJ"
"RT @BJP4Maha: मोदी है तो सबकुछ मुमकीन है।
#MissionShakti 
#ModiHaiToMumkinHai 
#PhirEkBaarModiSarkar https://t.co/ud1TkSolrT"
RT @nikhil101199: Proud Feeling #MissionShakti
"RT @hemanth_kgowda: #MissionShakti Talk is not a violation of Poll Code ??
Wah EC wah...!!

Institutions like EC IT ED CBI are being system…"
RT @naveen_hmr: विश्व में भारत को चौथा अंतरिक्ष महाशक्ति देश बनने पर @DRDO_India के समस्त वैज्ञानिकों एवं आदरणीय प्रधानमंत्री जी  का हार्दि…
"RT @chshekharbjp: भारत ने आज अपना नाम अंतरिक्ष महाशक्ति में दर्ज करा दिया है।

भारत ने आज अपना नाम ‘स्पेस पावर’ के रूप में दर्ज करा दिया है…"
"RT @vijayjdarda: People feel that #MissionShakti announcement should have been made by ISRO &amp; DRDO scientists. The question arises, why the…"
"RT @BJP4India: फर्क साफ है... 

मजबूर सरकार बनाम मजबूत सरकार। #MissionShakti https://t.co/xtaMKIqKJZ"
RT @ikommunicator: China kare toh #chamatkar India kare toh #balatkar #missionshaktirow #MissionShakti @narendramodi #WednesdayWisdom https…
"RT @MahindraRise: Despite the hurdles, doubts and criticisms, #MissionShakti represents India's rising space capabilities that will #FUTURi…"
"RT @NarendraNOjha: An Accomplishment to be Proud Of!

India is a Space Superpower now &amp; ranks 4th after US, Russia &amp; China to achieve #ASAT…"
"RT @Bmw40542828: भारत ने आज एक अभूतपूर्व सिद्धि हासिल की है। भारत में आज अपना नाम ‘स्पेस पावर’ के रूप में दर्ज करा दिया है। अब तक रूस, अमे…"
"RT @Bmw40542828: @iSunidhi_ @INCIndia @isro @DRDO_India कांग्रेसी बोल रहे है ये #एक्सीडेंटल के समय में शुरू हुआ था, हां जनाब सही कहा लेकिन…"
"RT @Bmw40542828: कहाँ से ढूंढ के लाते हैं .... 🤣 

After Nobel Prize in Mathematics madam @priyankac19 is hereby nominated for Nobel prize…"
"RT @narendramodi: #MissionShakti was a highly complex one, conducted at extremely high speed with remarkable precision. It shows the remark…"
"RT @RMantri: I also want say to the racist, colonial-minded editorialists of @nytimes today, we remember this cartoon you put out in 2014.…"
"वो कहते रह गए..
 देश का लोकतंत्र और संविधान खतरे में है

मोदी जी बता गए 🙏
आपका देश अंतरिक्ष तक सुरक्षित है!🇮🇳🚩… https://t.co/kzsscI8iHW"
RT @ANI: #WATCH Visuals from the launch of the anti satellite missile used in #MissionShakti #ASAT https://t.co/IEIhtHpPgs
"RT @PiyushGoyal: भारत ने आज अपना नाम ‘स्पेस पावर’ के रूप में दर्ज करा दिया है। अब तक दुनिया के 3 देशों अमेरिका,  रूस, और चीन को ये उपलब्धि…"
"RT @prity_rav: मोदीजी की यही खासियत है बम पाकिस्तान में फोड़ें या अंतरिक्ष में,

धुंआ कांग्रेसियों के पिछवाड़े से ही निकालता हैं !!
😂😂 #Mis…"
"Why people are not voting for the #Congress party.

#ModiFor2019
#LoksabhaElections2019
#IndiaElects
#vote… https://t.co/EHDVEXsJFZ"
"RT @narendramodi: #MissionShakti was a highly complex one, conducted at extremely high speed with remarkable precision. It shows the remark…"
RT @jaanbazz27: We salute the great scientists of our country for  working so hard at #DRDO on #MissionShakti and for thr fabulous achievem…
"RT @BJP4NoidaMN: BJP IT Vibhag Noida Mahanagar kick started the #MainBhiChowkidar Campaign 

#MainBhiChowkidar #MissionShakti #PMModi #Namo…"
"RT @BJP4NoidaMN: BJP IT Vibhag Noida Mahanagar kick started the #MainBhiChowkidar Campaign 

#MainBhiChowkidar #MissionShakti #PMModi #Namo…"
"RT @narendramodi: #MissionShakti is special for 2 reasons:
(1) India is only the 4th country to acquire such a specialised &amp; modern capabil…"
RT @Sunariwal_MLA: #PMAddressToNation भारत ने anti satellite missile i.e. A-SAT missile का सफल परीक्षण कर लिया है। अब अंतरिक्ष में दुश्मन…
"RT @BJP4India: This is how the Anti Satellite Missile works.

India now has the capability to shoot down any satellite that may pose a thre…"
"RT @rais_shk: Congratulations to @DRDO_India &amp; @isro for #MissionShakti &amp; for making India safer.

Narendra Modi's credit seeking act expos…"
"RT @narendramodi: #MissionShakti is special for 2 reasons:
(1) India is only the 4th country to acquire such a specialised &amp; modern capabil…"
RT @KhalidPDC: Risk of small debris damage to the International Space Station (ISS) &amp; its astronauts increased 44% by the cloud of orbital…
"RT @narendramodi: #MissionShakti is special for 2 reasons:
(1) India is only the 4th country to acquire such a specialised &amp; modern capabil…"
"RT @cvnihad: Congrats to Team India !!! Apart from the sense of desperation from some, this is a huge.

All scientists at Republic TV have…"
#ancona #ancora #BarcaEspanyol #Barca #Mare #MissionShakti ascoltatelo merita. https://t.co/b4P9uMq8Me
RT @PrasadKarwa: Those who are saying WHY #PMMODI IS TAKING THE CREDIT? Let me give a point by point rebuttal. #MissionShakti #ASAT #DRDO #…
"#MissionShakti
https://t.co/EwtOGGT2IQ"
RT @TheIntelMonk: So @IndiaToday updated a 2012 article on Agni V launch and changed headline to help Congress peddle its agenda on #ASAT #…
RT @ChBirenderSingh: #MissionShakti is a giant leap towards ensuring safety of our country with respect to the challenges ahead. https://t.…
RT @ChBirenderSingh: #MissionShakti किसी देश के विरुद्ध नहीं है। यह किसी भी अंतरराष्‍ट्रीय कानून या संधि समझौतों का उल्‍लंघन नहीं करता है।…
"RT @geeta_phogat: ""जय जवान, जय किसान, जय विज्ञान "" 
देश के सुरक्षा के दृष्टिकोण से बहुत ही सराहनीय कदम।जय हिंद 🇮🇳#MissionShakti"
"@nailainayat In Space, with #MissionShakti 
Pakistan yet not much educated with what is #ASAT"
RT @Yogita_singh11: मोदी जी पहले ऐसे प्रधानमंत्री  हैं जो माँ से मिलने जाते हैं तो #कैमरा_मैन लेकर जाते और भाषण देते है तो पहले उसका #ट्रेल…
"RT @thekiranbedi: Bravo India’s Scientists. Bravo India.
A result of perseverance, doggedness and brave leadership. 
#Missionshakti @DRDO_I…"
RT @srijanpalsingh: India demonstrated the capability to shoot down satellites in space. Want to know more about the ASAT technology and it…
"RT @BhoJaPa: ज्या स्पेस प्रोग्रॅमचं साहेब कौतुक करतायत, त्यात नेहरूंचं योगदान होतं.

पण तुम्हाला तर माहितीये, ७० वर्षात काहीच काही झालं.

#…"
RT @akshaykumar: Proud to see India advance into a select group of nations which possess Anti-Satellite Missiles. Congratulations to our sc…
"RT @bjpanilfirojiya: #MissionShakti
हमारे वैज्ञानिकों ने अंतरिक्ष में 300 किमी दूर LEO (Low Earth Orbit) में एक लाइव सैटेलाइट को मार गिराया…"
"RT @bjpanilfirojiya: ऐतिहासिक 'मिशन शक्ति' को सफल बनाने के लिए हमारे वैज्ञानिकों को बधाई।
अब हम देश पर आने वाले किसी भी प्रकार के खतरे के…"
Risk of small debris damage to the International Space Station (ISS) &amp; its astronauts increased 44% by the cloud of… https://t.co/xkNn36w2p4
"RT @pawanthathera: भारत जब परमाणु शक्ति बना तो अटल जी के नेतृत्व में NDA-१ का शासन था

आज भारत जब अंतरिक्ष में महाशक्ति बना तो मोदीजी के ने…"
"RT @swatic12: When my class won the annual inter school science project, our principal went on stage during the morning assembly and made a…"
"RT @Ramjeevanpande1: #BankaKeMannKiBaat
#NewBanka4NariShakti
#BankaSeAbkiBaariPutulKumari #abkibariputulkumari
#BankaLoksabha
#missionshakt…"
"RT @narendramodi: #MissionShakti is special for 2 reasons:
(1) India is only the 4th country to acquire such a specialised &amp; modern capabil…"
RT @akshaykumar: Proud to see India advance into a select group of nations which possess Anti-Satellite Missiles. Congratulations to our sc…
RT @narendramodi: Our scientists are our pride. Their hardwork and perseverance ensured that #MissionShakti is a success. https://t.co/Ru3X…
RT @CitiznMukherjee: Congratulations to #DRDO for successful testing of the Anti-Satellite (A-Sat) Missile. @DRDO_India's brilliant run con…
"RT @DrKathiria: भारत ने आज एक अभूतपूर्व सिद्धि हासिल की है। भारत में आज अपना नाम ‘स्पेस पावर’ के रूप में दर्ज करा दिया है। अब तक रूस, अमेरि…"
